"","TRTFRIEND","TRTSPONLY","TRTCCC","TRTALONE","TRTFAMILY","TRCHILDNUM"
"2967",0,0,0,175,0,0
"2968",0,0,0,240,480,1
"2969",0,0,0,715,90,0
"2970",0,233,0,139,613,1
"2971",0,0,0,390,180,0
"2972",0,126,0,235,635,0
"2973",0,0,0,690,0,0
"2974",0,599,0,1,599,0
"2975",0,0,0,765,0,0
"2976",0,0,50,320,0,0
"2977",0,0,0,552,102,0
"2978",0,205,0,635,205,0
"2979",0,0,0,83,300,1
"2980",0,0,0,780,0,0
"2981",0,0,0,385,0,0
"2982",0,330,0,300,600,3
"2983",0,0,0,510,0,1
"2984",0,0,0,95,435,3
"2985",0,120,0,165,120,0
"2986",145,0,0,560,135,2
"2987",0,425,0,270,425,1
"2988",0,0,0,0,360,1
"2989",0,70,0,0,600,1
"2990",0,0,0,130,0,0
"2991",0,1440,0,0,1440,0
"2992",0,0,0,835,60,0
"2993",0,0,0,895,0,0
"2994",0,272,0,448,272,0
"2995",0,0,0,655,0,0
"2996",105,0,45,526,0,0
"2997",0,0,0,625,90,0
"2998",630,0,0,120,630,0
"2999",0,0,0,332,0,0
"3000",0,0,0,125,370,0
"3001",0,75,0,40,840,2
"3002",0,625,0,20,805,0
"3003",0,20,0,315,570,2
"3004",0,330,0,0,585,2
"3005",0,0,0,40,605,2
"3006",0,524,0,435,584,0
"3007",0,0,0,750,0,0
"3008",0,0,0,505,0,0
"3009",180,0,0,580,0,0
"3010",0,0,0,110,0,1
"3011",10,0,0,330,0,0
"3012",30,185,0,155,770,1
"3013",0,0,0,130,0,0
"3014",0,60,0,375,60,0
"3015",0,0,0,257,280,1
"3016",0,249,0,596,249,0
"3017",0,0,0,830,105,0
"3018",0,0,0,180,750,4
"3019",0,0,0,75,120,0
"3020",0,566,0,30,780,0
"3021",0,0,0,822,0,0
"3022",0,120,40,126,160,3
"3023",0,0,0,840,0,0
"3024",0,45,0,120,780,1
"3025",0,0,0,355,30,1
"3026",0,0,0,860,0,0
"3027",0,0,0,213,532,0
"3028",0,0,0,254,0,0
"3029",0,285,0,450,285,0
"3030",0,0,0,375,235,1
"3031",0,266,0,449,401,0
"3032",0,0,0,1050,0,0
"3033",0,0,0,855,0,0
"3034",190,0,0,860,0,0
"3035",450,330,0,75,390,0
"3036",0,295,0,215,655,0
"3037",0,0,0,155,540,0
"3038",0,90,0,345,470,1
"3039",0,0,0,455,0,0
"3040",300,0,30,195,0,0
"3041",0,450,0,260,905,0
"3042",0,0,0,0,400,0
"3043",0,0,0,680,0,0
"3044",0,30,0,60,480,2
"3045",0,33,60,157,33,0
"3046",0,0,0,240,270,0
"3047",0,45,0,0,840,2
"3048",0,0,0,248,502,2
"3049",0,105,0,338,105,0
"3050",0,440,0,430,440,0
"3051",0,0,0,675,0,0
"3052",0,219,0,361,489,0
"3053",0,0,0,90,710,2
"3054",0,0,0,1070,0,0
"3055",0,10,20,30,350,2
"3056",0,470,0,355,470,0
"3057",0,0,0,755,0,0
"3058",0,0,0,0,885,2
"3059",0,0,0,570,0,0
"3060",0,0,0,940,0,0
"3061",0,0,0,590,0,1
"3062",0,0,0,580,0,0
"3063",0,470,0,250,470,0
"3064",0,90,0,855,90,0
"3065",0,0,0,390,0,0
"3066",0,0,0,885,0,0
"3067",0,0,0,4,690,2
"3068",0,420,0,390,420,0
"3069",0,30,0,120,510,2
"3070",210,0,0,490,75,0
"3071",0,0,0,225,0,0
"3072",0,0,0,1080,0,0
"3073",60,0,0,865,0,0
"3074",0,0,0,1025,0,0
"3075",0,0,0,375,135,1
"3076",0,0,0,472,227,0
"3077",0,0,0,710,120,0
"3078",0,0,0,915,0,0
"3079",0,20,0,240,420,1
"3080",0,225,0,180,675,1
"3081",0,0,0,70,770,0
"3082",0,0,0,90,990,0
"3083",0,0,0,338,0,0
"3084",0,0,0,595,285,0
"3085",0,0,0,0,930,1
"3086",0,475,0,620,475,0
"3087",0,0,0,630,0,0
"3088",0,0,0,500,0,0
"3089",0,0,0,659,196,0
"3090",0,60,0,710,165,0
"3091",0,0,0,0,755,2
"3092",0,0,30,405,0,0
"3093",0,210,0,435,300,0
"3094",0,0,0,165,585,1
"3095",0,0,15,30,285,0
"3096",0,0,0,480,360,1
"3097",0,0,0,194,190,0
"3098",0,0,0,140,420,1
"3099",0,875,0,0,875,0
"3100",0,0,0,160,485,2
"3101",0,0,0,320,325,1
"3102",0,0,0,355,635,1
"3103",0,0,0,663,50,1
"3104",0,0,0,210,30,0
"3105",0,0,0,0,860,3
"3106",0,0,0,236,455,1
"3107",0,0,0,460,60,1
"3108",0,0,0,570,320,0
"3109",0,0,0,20,841,0
"3110",0,0,0,870,0,1
"3111",0,185,0,165,185,0
"3112",0,0,0,644,260,0
"3113",0,0,0,0,0,0
"3114",0,300,0,30,705,0
"3115",0,0,0,542,253,1
"3116",0,0,0,360,190,0
"3117",0,0,0,240,470,0
"3118",0,0,0,250,385,1
"3119",0,0,0,610,60,0
"3120",0,0,0,270,320,2
"3121",0,0,30,415,50,1
"3122",120,0,0,160,840,0
"3123",0,0,0,240,0,0
"3124",0,0,0,390,443,1
"3125",0,0,0,83,210,1
"3126",0,0,0,215,455,2
"3127",227,0,0,16,278,3
"3128",840,0,0,45,855,0
"3129",0,0,30,210,0,0
"3130",0,0,0,565,410,0
"3131",0,0,0,0,745,1
"3132",0,0,0,0,0,0
"3133",0,380,0,600,380,0
"3134",0,0,0,280,0,0
"3135",0,0,0,358,292,0
"3136",0,0,0,458,4,0
"3137",0,165,0,0,855,4
"3138",0,0,0,900,0,0
"3139",0,100,0,45,915,3
"3140",0,270,20,180,270,0
"3141",225,35,0,475,280,0
"3142",0,0,0,950,0,1
"3143",0,680,0,240,680,0
"3144",0,20,0,432,250,1
"3145",0,0,0,768,0,0
"3146",0,120,0,215,730,2
"3147",0,30,0,875,30,0
"3148",0,515,0,355,515,0
"3149",0,585,0,359,616,0
"3150",0,0,30,215,0,0
"3151",203,0,0,143,702,4
"3152",0,540,0,240,540,0
"3153",0,0,0,655,215,0
"3154",0,365,0,300,600,0
"3155",0,0,0,397,0,3
"3156",180,0,0,675,0,0
"3157",0,0,0,743,0,0
"3158",0,0,0,511,150,0
"3159",0,0,0,902,0,0
"3160",0,210,0,145,210,0
"3161",0,0,0,840,0,0
"3162",0,0,0,240,110,2
"3163",0,640,0,120,700,0
"3164",0,0,0,0,660,3
"3165",0,900,0,0,900,0
"3166",0,351,0,549,351,0
"3167",0,120,0,80,595,3
"3168",0,940,0,50,940,0
"3169",0,0,0,300,0,0
"3170",0,60,0,150,60,0
"3171",0,0,0,500,0,0
"3172",0,0,0,425,270,0
"3173",0,0,30,100,300,1
"3174",0,65,15,70,350,1
"3175",0,75,0,75,420,1
"3176",0,0,0,720,180,0
"3177",0,0,0,755,125,1
"3178",0,225,0,225,225,0
"3179",0,420,0,540,420,0
"3180",0,30,0,330,380,0
"3181",0,0,0,30,895,1
"3182",0,330,0,90,680,2
"3183",0,320,0,120,320,0
"3184",0,120,0,180,780,2
"3185",0,705,0,180,705,0
"3186",0,0,0,840,60,0
"3187",180,0,0,380,0,0
"3188",0,0,0,75,150,1
"3189",0,0,0,340,450,2
"3190",0,0,0,840,0,0
"3191",0,30,0,620,30,1
"3192",0,0,0,810,0,0
"3193",0,0,165,180,0,1
"3194",0,60,0,585,60,0
"3195",0,0,0,255,0,0
"3196",0,0,0,555,0,1
"3197",0,0,0,660,0,0
"3198",0,90,0,405,495,1
"3199",0,0,0,825,20,0
"3200",0,0,30,510,0,0
"3201",0,0,0,930,0,0
"3202",0,0,0,930,0,0
"3203",560,0,0,240,30,0
"3204",0,501,0,399,501,0
"3205",0,356,0,434,356,0
"3206",0,0,0,900,0,0
"3207",0,780,0,150,780,0
"3208",0,60,30,195,190,1
"3209",0,390,0,510,390,0
"3210",0,0,0,450,495,1
"3211",0,0,0,600,0,0
"3212",0,0,60,322,0,0
"3213",0,0,0,38,851,2
"3214",0,0,0,0,675,3
"3215",0,0,0,730,0,0
"3216",0,0,0,210,170,1
"3217",0,0,0,60,621,3
"3218",0,0,0,0,785,0
"3219",0,0,0,960,0,0
"3220",0,142,0,30,930,4
"3221",0,0,0,274,0,0
"3222",0,140,0,90,270,2
"3223",0,120,0,30,460,0
"3224",0,0,0,795,0,0
"3225",0,0,0,485,375,0
"3226",0,0,0,180,750,1
"3227",0,0,0,860,0,0
"3228",0,0,0,215,310,3
"3229",0,360,0,390,360,0
"3230",0,0,0,410,0,0
"3231",0,362,0,283,362,0
"3232",0,0,0,800,130,1
"3233",0,0,0,870,0,0
"3234",0,445,0,255,445,0
"3235",0,525,0,405,525,0
"3236",0,385,0,525,385,0
"3237",0,20,0,75,770,3
"3238",0,0,0,740,0,0
"3239",0,0,0,815,0,0
"3240",0,0,0,327,0,0
"3241",150,0,0,15,850,2
"3242",0,0,0,180,0,2
"3243",0,540,0,300,540,0
"3244",0,30,0,345,435,0
"3245",0,0,0,590,0,0
"3246",0,0,0,873,0,0
"3247",0,0,0,600,0,0
"3248",0,363,0,427,363,0
"3249",0,495,0,465,495,0
"3250",0,0,0,120,305,3
"3251",0,0,0,396,0,0
"3252",0,120,0,675,180,0
"3253",0,0,0,20,850,2
"3254",0,0,0,245,280,0
"3255",0,0,0,985,0,0
"3256",80,280,0,288,557,1
"3257",0,375,0,385,375,0
"3258",5,0,0,163,542,1
"3259",0,500,0,90,740,0
"3260",0,0,180,90,210,1
"3261",0,0,0,250,460,0
"3262",0,0,0,250,0,1
"3263",0,0,0,810,0,0
"3264",120,0,0,570,0,2
"3265",185,0,0,635,0,0
"3266",0,120,0,395,300,1
"3267",0,270,0,180,690,0
"3268",0,0,0,355,0,0
"3269",0,0,0,770,0,0
"3270",0,0,0,500,0,0
"3271",0,0,40,247,0,1
"3272",0,330,0,600,330,0
"3273",0,35,0,0,675,2
"3274",0,55,30,101,108,1
"3275",0,0,0,600,0,0
"3276",0,125,0,600,335,2
"3277",0,95,0,25,735,2
"3278",0,570,0,30,855,0
"3279",0,510,0,315,510,0
"3280",0,45,0,370,440,0
"3281",0,0,0,677,0,0
"3282",0,0,0,562,60,0
"3283",0,0,0,255,0,0
"3284",0,0,0,150,660,0
"3285",0,283,0,470,283,0
"3286",0,63,0,27,378,2
"3287",0,390,0,548,390,0
"3288",0,0,0,60,665,1
"3289",0,405,0,360,540,0
"3290",0,463,0,319,463,0
"3291",0,0,0,340,620,1
"3292",0,0,0,465,60,4
"3293",0,495,0,225,495,0
"3294",0,0,0,475,30,0
"3295",0,60,0,80,700,2
"3296",0,0,60,360,0,0
"3297",0,30,0,240,270,0
"3298",0,386,0,148,386,0
"3299",0,0,0,840,0,0
"3300",0,0,0,370,515,0
"3301",0,0,0,540,240,0
"3302",0,0,0,555,120,0
"3303",0,0,0,720,0,0
"3304",0,15,0,0,765,2
"3305",0,145,0,735,145,0
"3306",0,40,0,150,540,1
"3307",0,300,0,60,780,4
"3308",0,0,0,317,10,0
"3309",0,0,0,300,0,0
"3310",0,150,0,405,150,0
"3311",0,0,0,250,0,0
"3312",0,0,0,444,0,0
"3313",740,0,0,0,0,0
"3314",0,135,0,195,240,3
"3315",0,30,0,810,30,0
"3316",0,0,0,0,765,6
"3317",0,180,0,233,180,0
"3318",0,0,0,120,300,2
"3319",0,0,0,705,0,0
"3320",0,105,0,615,315,0
"3321",0,0,0,32,185,1
"3322",0,390,0,120,390,0
"3323",420,0,0,120,660,4
"3324",0,0,0,85,830,2
"3325",0,60,0,180,780,2
"3326",0,0,0,260,640,2
"3327",0,580,0,350,580,0
"3328",0,0,0,60,840,2
"3329",0,0,0,226,665,1
"3330",0,75,0,105,885,3
"3331",0,0,0,960,0,0
"3332",0,0,0,360,120,1
"3333",0,0,0,425,40,0
"3334",0,45,0,240,210,1
"3335",0,30,0,245,145,2
"3336",0,0,0,55,375,1
"3337",0,0,0,459,0,0
"3338",0,0,10,263,90,0
"3339",0,0,0,250,115,0
"3340",0,0,20,340,0,0
"3341",0,90,0,375,505,1
"3342",0,215,0,535,215,0
"3343",0,590,0,270,590,0
"3344",0,0,0,680,70,0
"3345",0,0,0,380,175,1
"3346",0,720,0,55,720,0
"3347",0,0,0,0,780,2
"3348",0,777,0,33,777,0
"3349",0,0,0,8,130,2
"3350",0,220,0,206,610,0
"3351",0,0,0,590,290,2
"3352",0,0,30,256,0,0
"3353",0,0,0,750,0,0
"3354",0,0,0,720,0,0
"3355",0,0,0,663,210,0
"3356",0,0,0,230,0,0
"3357",0,10,0,0,815,1
"3358",0,0,0,295,60,0
"3359",0,0,0,960,0,0
"3360",0,150,0,265,150,0
"3361",0,0,0,120,160,0
"3362",0,0,55,395,0,0
"3363",0,0,0,130,265,1
"3364",0,0,0,895,0,0
"3365",0,0,0,870,0,0
"3366",710,0,0,0,0,0
"3367",90,0,0,870,0,0
"3368",0,135,0,330,515,2
"3369",0,0,0,555,330,0
"3370",0,409,0,266,639,0
"3371",0,0,0,990,0,0
"3372",0,0,0,90,180,1
"3373",0,0,0,330,30,0
"3374",0,0,0,200,350,0
"3375",0,480,0,60,790,0
"3376",0,0,0,566,80,0
"3377",0,300,0,30,300,0
"3378",0,240,0,364,540,1
"3379",0,0,0,1020,0,0
"3380",0,0,0,195,750,1
"3381",20,0,0,650,0,0
"3382",0,0,0,0,0,0
"3383",0,0,0,900,0,0
"3384",0,0,0,330,90,0
"3385",0,260,0,750,260,0
"3386",0,0,0,90,823,1
"3387",0,0,0,900,60,0
"3388",0,390,45,30,390,0
"3389",0,20,0,5,750,5
"3390",0,0,0,735,0,0
"3391",0,0,0,260,0,0
"3392",0,10,0,358,10,0
"3393",0,0,180,300,60,0
"3394",0,0,0,105,753,0
"3395",0,280,0,95,700,3
"3396",0,625,0,50,715,0
"3397",0,0,0,365,0,0
"3398",0,90,20,58,90,1
"3399",0,295,0,0,850,2
"3400",0,605,0,95,815,0
"3401",0,0,40,228,120,0
"3402",0,0,0,765,0,0
"3403",0,210,0,525,390,1
"3404",0,0,0,338,0,1
"3405",0,0,0,810,0,0
"3406",0,0,0,630,0,0
"3407",0,0,0,430,40,3
"3408",0,378,0,150,468,2
"3409",0,0,0,610,140,2
"3410",0,0,0,900,0,0
"3411",0,0,30,480,0,1
"3412",0,335,0,555,365,1
"3413",0,165,0,215,337,1
"3414",80,245,0,75,325,0
"3415",0,0,0,320,0,0
"3416",0,0,0,40,280,2
"3417",0,0,0,60,260,1
"3418",0,190,0,0,865,1
"3419",45,30,0,410,430,3
"3420",0,0,0,812,0,0
"3421",0,90,0,120,820,3
"3422",0,550,0,150,550,0
"3423",90,120,0,40,630,3
"3424",0,0,0,190,455,2
"3425",0,785,0,0,785,0
"3426",0,0,0,775,60,0
"3427",80,35,0,77,463,2
"3428",0,0,0,105,595,0
"3429",0,0,0,369,0,0
"3430",0,0,0,99,231,0
"3431",0,0,0,25,75,2
"3432",0,0,0,900,0,0
"3433",0,90,0,502,255,0
"3434",0,45,0,370,470,3
"3435",0,0,0,660,120,0
"3436",0,0,0,160,0,0
"3437",0,0,0,30,1015,1
"3438",0,148,0,60,405,2
"3439",0,240,0,302,240,0
"3440",0,0,0,303,418,0
"3441",0,0,0,570,195,0
"3442",0,510,0,20,530,1
"3443",0,0,0,655,340,0
"3444",0,85,0,210,630,1
"3445",0,0,0,600,0,0
"3446",0,22,0,130,622,2
"3447",0,0,0,153,290,3
"3448",0,695,0,125,695,0
"3449",0,30,30,65,744,2
"3450",0,590,0,160,590,0
"3451",0,610,0,200,610,0
"3452",0,0,0,815,0,0
"3453",0,0,0,562,328,0
"3454",0,223,0,595,395,0
"3455",0,0,0,550,0,0
"3456",0,30,0,30,582,2
"3457",90,0,0,648,0,0
"3458",0,315,0,195,315,0
"3459",0,1290,0,0,1290,0
"3460",0,0,0,45,0,0
"3461",0,295,0,295,535,0
"3462",0,660,0,0,840,0
"3463",0,0,0,1110,0,0
"3464",0,0,0,285,10,1
"3465",0,30,0,310,210,0
"3466",0,90,0,810,90,0
"3467",0,145,0,580,355,0
"3468",0,0,0,205,370,0
"3469",0,0,0,570,0,0
"3470",0,320,0,420,320,0
"3471",0,0,0,331,0,1
"3472",0,75,0,65,811,2
"3473",0,420,0,180,420,0
"3474",0,620,0,165,620,0
"3475",0,320,0,520,320,0
"3476",0,645,0,285,645,0
"3477",0,570,0,255,570,0
"3478",0,240,0,660,240,0
"3479",0,0,0,0,720,1
"3480",0,0,0,455,0,0
"3481",215,15,0,165,620,1
"3482",0,143,0,115,645,2
"3483",0,0,0,320,0,0
"3484",0,0,0,360,420,0
"3485",0,0,0,710,0,0
"3486",0,224,0,455,294,1
"3487",0,530,0,10,530,0
"3488",0,0,0,390,0,2
"3489",0,0,0,465,345,0
"3490",0,15,0,186,610,0
"3491",0,0,0,45,0,0
"3492",0,0,0,360,525,1
"3493",0,0,0,295,125,0
"3494",0,0,0,340,125,0
"3495",0,0,0,105,330,0
"3496",0,0,0,608,292,0
"3497",0,0,0,787,99,1
"3498",0,110,0,340,110,0
"3499",0,0,0,0,780,0
"3500",0,0,0,215,290,0
"3501",0,693,0,236,693,0
"3502",0,0,0,145,660,4
"3503",0,85,0,119,370,2
"3504",0,0,0,573,0,0
"3505",0,165,0,30,420,2
"3506",0,0,0,140,820,0
"3507",0,0,0,520,32,0
"3508",0,0,0,65,395,1
"3509",0,555,0,445,555,0
"3510",0,0,0,450,45,0
"3511",0,345,0,510,345,0
"3512",0,0,0,90,369,0
"3513",0,0,0,0,690,1
"3514",0,0,0,210,780,0
"3515",0,90,0,0,790,2
"3516",0,0,0,600,0,0
"3517",0,75,0,410,370,0
"3518",0,0,0,100,255,2
"3519",0,30,0,65,295,2
"3520",0,0,0,15,0,0
"3521",0,0,0,670,0,0
"3522",0,0,0,240,0,1
"3523",0,150,0,360,150,0
"3524",0,370,0,395,370,0
"3525",0,0,30,198,556,1
"3526",0,450,0,300,450,0
"3527",0,0,30,140,390,5
"3528",0,0,0,1110,0,0
"3529",0,855,0,0,855,0
"3530",0,0,0,930,0,0
"3531",0,60,0,40,370,1
"3532",0,150,0,417,150,0
"3533",0,0,0,300,630,2
"3534",0,0,0,810,0,0
"3535",0,0,10,460,0,0
"3536",0,420,0,130,420,0
"3537",0,280,0,30,280,0
"3538",0,0,0,770,0,0
"3539",0,0,0,735,0,0
"3540",0,270,0,540,270,0
"3541",0,690,0,150,690,0
"3542",0,235,0,0,630,3
"3543",0,700,0,200,700,0
"3544",0,310,0,190,310,0
"3545",0,0,0,168,200,6
"3546",0,510,0,360,510,0
"3547",0,0,0,132,334,1
"3548",0,0,0,915,0,0
"3549",0,0,0,90,0,0
"3550",40,0,0,270,0,0
"3551",0,0,0,537,0,0
"3552",0,0,15,201,105,0
"3553",0,290,0,685,290,0
"3554",0,0,0,310,0,0
"3555",0,60,0,540,420,1
"3556",0,0,0,545,0,0
"3557",0,0,0,855,0,0
"3558",0,0,0,0,595,3
"3559",0,0,0,945,0,0
"3560",0,0,0,0,740,2
"3561",0,138,0,277,168,1
"3562",0,0,0,715,0,0
"3563",0,455,0,475,455,0
"3564",0,655,0,185,655,0
"3565",90,0,0,195,270,1
"3566",0,240,0,80,300,2
"3567",0,420,0,405,420,0
"3568",0,0,0,870,0,0
"3569",0,0,45,55,0,0
"3570",0,380,0,190,620,3
"3571",45,0,0,240,420,1
"3572",0,0,0,315,15,0
"3573",0,0,0,660,75,0
"3574",0,0,0,80,500,0
"3575",0,0,10,18,450,2
"3576",0,0,0,570,0,2
"3577",0,0,0,400,0,0
"3578",565,0,0,0,0,1
"3579",0,130,15,130,130,0
"3580",0,0,0,390,480,2
"3581",0,0,0,583,272,2
"3582",0,0,0,280,160,3
"3583",0,0,0,720,0,0
"3584",0,0,20,333,0,0
"3585",0,0,0,900,0,0
"3586",95,0,0,334,176,2
"3587",0,150,0,720,150,0
"3588",0,0,0,50,563,3
"3589",0,210,0,255,210,0
"3590",0,0,30,135,0,0
"3591",0,225,30,120,225,0
"3592",0,420,0,360,420,0
"3593",0,0,0,305,20,0
"3594",0,0,0,790,215,0
"3595",0,900,0,0,900,0
"3596",0,0,0,410,0,0
"3597",0,0,0,750,0,0
"3598",0,0,0,854,0,0
"3599",0,550,0,200,550,0
"3600",0,0,0,620,30,0
"3601",0,580,0,250,580,0
"3602",0,0,0,370,0,0
"3603",0,294,0,215,294,0
"3604",0,0,0,375,200,0
"3605",0,0,0,441,0,0
"3606",0,595,0,140,595,0
"3607",0,0,0,930,0,0
"3608",0,0,0,590,0,0
"3609",0,0,0,305,280,2
"3610",0,60,0,0,900,5
"3611",0,870,0,0,870,2
"3612",220,0,0,265,490,0
"3613",0,200,0,210,635,3
"3614",0,0,0,45,925,2
"3615",0,0,0,930,0,0
"3616",0,510,0,465,510,0
"3617",0,0,0,60,740,3
"3618",0,0,0,820,0,0
"3619",0,35,0,115,375,0
"3620",0,110,1,77,110,0
"3621",0,5,0,50,645,2
"3622",0,270,0,130,270,0
"3623",0,0,0,100,680,1
"3624",0,495,0,360,495,0
"3625",0,0,0,675,90,0
"3626",0,120,0,120,695,1
"3627",0,0,0,0,31,0
"3628",0,420,0,120,630,0
"3629",0,0,0,780,0,0
"3630",0,630,0,0,660,1
"3631",0,675,0,155,675,0
"3632",0,0,0,130,255,1
"3633",0,640,0,185,640,0
"3634",0,0,0,20,850,1
"3635",0,360,0,465,360,0
"3636",0,0,0,420,450,1
"3637",0,0,0,1130,0,0
"3638",0,120,0,0,300,1
"3639",0,240,0,210,240,0
"3640",0,0,0,0,690,2
"3641",0,0,0,155,0,0
"3642",0,0,0,220,0,0
"3643",0,267,0,630,267,0
"3644",0,12,0,15,725,2
"3645",0,0,0,860,0,0
"3646",0,75,0,450,305,2
"3647",0,0,0,900,0,0
"3648",190,60,80,125,825,1
"3649",0,30,0,200,685,3
"3650",0,0,0,520,320,1
"3651",80,0,30,30,170,1
"3652",0,0,0,660,275,0
"3653",0,210,0,65,850,0
"3654",0,595,0,235,595,0
"3655",0,0,0,685,145,1
"3656",0,0,0,660,0,0
"3657",0,0,0,592,0,0
"3658",0,350,0,100,605,0
"3659",0,0,0,690,0,0
"3660",0,0,0,580,0,0
"3661",0,0,0,815,0,0
"3662",0,480,0,165,480,0
"3663",0,200,30,249,200,0
"3664",0,100,0,90,840,3
"3665",0,0,0,780,0,0
"3666",0,690,0,120,720,0
"3667",0,0,0,1080,0,0
"3668",0,0,0,780,120,1
"3669",210,0,0,705,0,1
"3670",0,0,0,450,270,2
"3671",0,0,0,757,0,0
"3672",0,810,0,235,810,0
"3673",0,150,0,480,255,1
"3674",0,0,0,400,425,0
"3675",0,0,0,1020,0,0
"3676",0,0,0,242,720,1
"3677",0,0,0,960,0,0
"3678",0,460,0,450,460,0
"3679",0,90,0,380,540,0
"3680",0,0,0,1305,0,0
"3681",0,0,0,900,0,0
"3682",0,180,0,105,900,2
"3683",208,0,0,549,70,0
"3684",0,0,0,690,0,0
"3685",0,0,0,1050,60,0
"3686",0,45,0,290,180,0
"3687",0,240,0,60,720,2
"3688",0,0,0,655,0,0
"3689",0,85,0,820,85,0
"3690",0,0,0,150,630,4
"3691",0,445,0,10,445,0
"3692",0,0,0,801,0,0
"3693",0,240,0,510,240,0
"3694",0,0,0,1010,0,0
"3695",505,0,0,550,0,0
"3696",0,390,0,450,390,0
"3697",0,0,0,20,880,2
"3698",0,0,0,930,0,0
"3699",0,0,0,1200,0,0
"3700",0,0,0,365,445,0
"3701",0,0,0,450,0,0
"3702",0,296,0,244,296,0
"3703",0,0,0,430,0,0
"3704",0,0,0,360,0,0
"3705",0,0,0,675,100,0
"3706",0,0,32,423,157,0
"3707",0,0,0,780,0,0
"3708",0,290,0,80,290,0
"3709",0,0,0,780,0,0
"3710",0,0,0,180,120,2
"3711",0,0,0,299,361,1
"3712",0,165,0,255,165,0
"3713",0,730,0,300,730,0
"3714",0,0,0,410,0,0
"3715",0,60,45,210,420,2
"3716",0,0,0,150,690,1
"3717",525,0,0,335,0,0
"3718",0,0,0,0,404,1
"3719",0,340,0,60,340,0
"3720",0,470,0,520,470,0
"3721",0,0,0,820,0,0
"3722",0,110,0,145,260,2
"3723",0,0,0,0,510,3
"3724",60,115,0,160,295,3
"3725",0,230,0,305,645,1
"3726",0,0,0,185,645,3
"3727",414,0,0,471,0,0
"3728",0,0,0,150,0,0
"3729",0,750,0,0,750,0
"3730",130,0,0,680,110,0
"3731",0,0,0,675,0,0
"3732",0,0,0,405,0,0
"3733",60,20,0,510,245,1
"3734",60,300,0,480,360,0
"3735",0,0,0,315,0,0
"3736",0,503,0,177,503,0
"3737",40,0,0,1010,0,1
"3738",0,0,0,182,610,0
"3739",780,0,0,0,0,0
"3740",0,15,0,275,390,0
"3741",0,120,0,30,120,0
"3742",0,840,0,0,840,0
"3743",0,0,0,170,190,2
"3744",0,0,0,18,200,2
"3745",0,40,0,57,840,2
"3746",0,0,0,60,0,0
"3747",0,0,0,675,165,1
"3748",0,0,0,815,175,0
"3749",0,0,0,760,0,0
"3750",0,0,0,780,0,0
"3751",0,0,0,188,282,0
"3752",0,895,0,15,895,0
"3753",0,240,0,60,270,2
"3754",0,0,0,735,0,0
"3755",0,0,60,155,154,1
"3756",0,540,0,240,540,0
"3757",0,0,0,895,0,0
"3758",0,0,70,415,270,0
"3759",0,315,0,120,315,1
"3760",0,0,0,25,830,0
"3761",0,0,0,660,0,0
"3762",0,390,0,235,630,0
"3763",0,865,0,95,865,0
"3764",260,0,0,120,645,0
"3765",0,0,0,0,0,0
"3766",0,0,15,233,113,0
"3767",0,0,0,390,570,2
"3768",0,0,0,165,770,0
"3769",0,0,0,510,0,0
"3770",0,650,0,85,650,0
"3771",0,0,30,40,260,3
"3772",0,175,0,740,175,0
"3773",0,0,0,680,0,0
"3774",0,70,0,35,860,2
"3775",0,525,0,30,585,0
"3776",0,260,0,685,260,0
"3777",15,0,0,215,815,3
"3778",0,0,0,930,0,0
"3779",0,135,0,75,445,2
"3780",0,0,0,760,0,0
"3781",0,0,0,60,0,0
"3782",300,0,0,145,186,2
"3783",0,0,0,575,0,0
"3784",0,808,0,30,810,0
"3785",0,0,0,290,0,0
"3786",0,255,0,66,300,0
"3787",0,540,0,180,540,0
"3788",0,534,0,306,534,0
"3789",135,155,0,0,980,2
"3790",0,0,0,730,0,0
"3791",300,60,0,90,860,2
"3792",0,645,0,30,780,0
"3793",0,420,0,540,420,0
"3794",0,0,0,1080,0,0
"3795",0,0,0,195,710,2
"3796",0,570,0,165,570,0
"3797",0,0,0,660,0,0
"3798",0,296,0,215,296,0
"3799",330,0,0,0,450,0
"3800",0,0,0,60,720,2
"3801",0,0,0,280,650,1
"3802",0,738,0,316,739,0
"3803",0,0,0,612,0,0
"3804",130,585,0,125,645,0
"3805",0,120,0,180,410,3
"3806",0,630,0,120,630,0
"3807",0,0,0,0,275,0
"3808",0,0,0,1020,0,0
"3809",0,0,0,639,0,0
"3810",247,0,0,630,0,0
"3811",0,10,0,690,10,1
"3812",0,0,0,85,140,1
"3813",60,0,0,20,150,0
"3814",842,0,0,105,460,1
"3815",0,0,0,180,0,1
"3816",0,0,0,214,80,2
"3817",0,0,0,560,0,2
"3818",0,120,0,180,710,1
"3819",0,0,0,445,40,0
"3820",0,0,0,540,150,0
"3821",0,0,0,40,250,1
"3822",0,0,0,525,300,0
"3823",132,0,0,155,105,0
"3824",0,0,0,60,520,1
"3825",0,0,0,420,330,1
"3826",0,210,0,540,210,0
"3827",0,0,0,580,130,2
"3828",0,0,0,0,900,1
"3829",0,0,0,140,910,4
"3830",0,0,0,465,0,0
"3831",625,0,0,170,0,0
"3832",0,0,0,615,0,0
"3833",0,80,40,120,100,2
"3834",0,0,10,50,0,0
"3835",0,730,0,140,730,0
"3836",0,0,0,166,0,2
